# time steps G_alpha PLC Ca
888.200000 4456912 306 266 49
888.250000 4457403 322 270 60
888.300000 4457975 334 280 88
888.350000 4458566 330 281 92
888.400000 4459130 352 285 94
888.450000 4459690 357 288 148
888.500000 4460333 341 290 163
888.550000 4460911 311 295 170
888.600000 4461460 307 303 181
888.650000 4461987 288 304 168
888.700000 4462520 290 298 139
888.750000 4463033 269 299 108
888.800000 4463536 266 300 47
888.850000 4464043 284 312 14
888.900000 4464482 294 324 13
888.950000 4465005 314 339 47
889.000000 4465490 327 343 69
889.050000 4466042 344 341 80
889.100000 4466608 343 342 120
889.150000 4467172 318 342 101
889.200000 4467746 325 345 99
889.250000 4468290 313 356 90
889.300000 4468883 297 364 71
889.350000 4469430 292 362 49
889.400000 4469939 286 366 38
889.450000 4470452 302 372 25
889.500000 4470970 306 383 30
889.550000 4471498 311 379 23
889.600000 4471980 335 388 36
889.650000 4472573 354 402 52
889.700000 4473192 377 398 128
889.750000 4473816 364 405 172
889.800000 4474425 349 410 207
889.850000 4475068 308 414 241
889.900000 4475647 273 418 225
889.950000 4476166 245 418 152
890.000000 4476700 196 413 122
890.050000 4477127 165 411 26
890.100000 4477490 173 408 12
890.150000 4477817 168 400 2
890.200000 4478107 152 395 5
890.250000 4478406 140 389 6
890.300000 4478657 130 387 1
890.350000 4478913 133 376 5
890.400000 4479157 124 366 2
890.450000 4479365 115 360 5
890.500000 4479577 109 355 2
890.550000 4479792 106 345 4
890.600000 4479954 88 337 0
890.650000 4480132 91 332 2
890.700000 4480324 83 323 3
890.750000 4480496 79 319 3
890.800000 4480675 80 308 2
890.850000 4480818 67 298 0
890.900000 4480929 49 290 1
890.950000 4481034 26 284 1
891.000000 4481094 11 270 0
891.050000 4481122 3 260 0
891.100000 4481135 0 252 0
891.150000 4481143 0 244 0
891.200000 4481156 0 231 0
891.250000 4481171 1 219 0
891.300000 4481183 0 208 0
891.350000 4481193 0 198 0
891.400000 4481204 0 187 0
891.450000 4481213 0 178 0
891.500000 4481222 0 169 0
891.550000 4481231 0 160 0
891.600000 4481234 0 157 0
891.650000 4481241 0 150 0
891.700000 4481245 0 146 0
891.750000 4481253 0 138 0
891.800000 4481259 0 132 0
891.850000 4481264 0 127 0
891.900000 4481273 0 120 0
891.950000 4481279 0 114 0
892.000000 4481287 0 106 0
892.050000 4481291 0 102 0
892.100000 4481296 0 97 0
892.150000 4481300 0 93 0
892.200000 4481307 1 89 0
892.250000 4481315 0 82 0
892.300000 4481319 0 78 0
892.350000 4481321 0 76 0
892.400000 4481327 1 73 0
892.450000 4481332 1 70 0
892.500000 4481337 0 66 0
892.550000 4481345 0 58 0
892.600000 4481349 0 54 0
892.650000 4481354 0 51 0
892.700000 4481358 0 47 0
892.750000 4481363 2 44 0
892.800000 4481374 0 41 0
892.850000 4481377 0 38 0
892.900000 4481382 1 38 0
892.950000 4481388 1 36 0
893.000000 4481391 1 35 0
893.050000 4481393 1 33 0
893.100000 4481397 1 31 0
893.150000 4481401 1 30 1
893.200000 4481405 1 27 0
893.250000 4481409 2 26 0
893.300000 4481411 0 26 0
893.350000 4481412 1 26 0
893.400000 4481413 1 25 0
893.450000 4481414 0 25 0
893.500000 4481414 0 25 0
893.550000 4481415 0 24 0
893.600000 4481416 0 23 0
893.650000 4481420 2 21 0
893.700000 4481423 2 20 0
893.750000 4481431 4 20 0
893.800000 4481437 3 21 0
893.850000 4481440 3 20 0
893.900000 4481452 5 18 0
893.950000 4481462 6 17 0
894.000000 4481471 8 18 0
894.050000 4481485 9 15 0
894.100000 4481498 8 15 0
894.150000 4481510 7 14 0
894.200000 4481529 8 14 0
894.250000 4481560 14 15 0
894.300000 4481585 14 14 0
894.350000 4481616 14 17 0
894.400000 4481634 15 17 1
894.450000 4481652 17 16 0
894.500000 4481672 18 17 0
894.550000 4481727 22 14 0
894.600000 4481768 26 14 1
894.650000 4481813 30 14 0
894.700000 4481865 32 16 0
894.750000 4481929 38 16 0
894.800000 4481985 43 19 0
894.850000 4482071 51 20 3
894.900000 4482164 54 22 3
894.950000 4482256 60 23 4
895.000000 4482358 64 30 3
895.050000 4482476 73 33 3
895.100000 4482608 79 36 2
895.150000 4482753 83 37 4
895.200000 4482888 93 41 1
895.250000 4483045 104 45 1
895.300000 4483250 128 46 5
895.350000 4483461 146 56 2
895.400000 4483705 159 64 5
895.450000 4484031 191 65 12
895.500000 4484339 219 72 5
895.550000 4484719 242 84 16
895.600000 4485140 268 98 27
895.650000 4485580 290 112 27
895.700000 4486065 324 128 18
895.750000 4486598 375 148 32
895.800000 4487148 407 169 59
895.850000 4487736 429 186 120
895.900000 4488412 440 211 212
895.950000 4489089 460 223 261
896.000000 4489799 433 241 336
896.050000 4490501 413 259 372
896.100000 4491166 350 277 436
896.150000 4491825 313 294 419
896.200000 4492405 246 295 383
896.250000 4492904 188 294 265
896.300000 4493359 127 292 97
896.350000 4493673 107 286 3
896.400000 4493872 109 284 4
896.450000 4494061 105 279 2
896.500000 4494249 95 277 0
896.550000 4494392 84 273 2
896.600000 4494574 84 263 2
896.650000 4494722 75 260 0
896.700000 4494875 66 256 0
896.750000 4494981 52 241 1
896.800000 4495085 38 232 0
896.850000 4495162 30 227 0
896.900000 4495223 19 218 1
896.950000 4495279 11 209 0
897.000000 4495305 3 199 0
897.050000 4495321 1 187 0
897.100000 4495339 1 173 0
897.150000 4495352 0 163 0
897.200000 4495360 1 158 0
897.250000 4495374 1 148 0
897.300000 4495381 2 142 0
897.350000 4495396 0 133 0
897.400000 4495399 0 130 0
897.450000 4495409 0 120 0
897.500000 4495415 0 114 0
897.550000 4495422 0 107 0
897.600000 4495430 0 101 0
897.650000 4495436 0 97 0
897.700000 4495441 0 92 0
897.750000 4495449 0 84 0
897.800000 4495452 0 81 0
897.850000 4495459 0 74 0
897.900000 4495460 0 73 0
897.950000 4495462 0 71 0
898.000000 4495471 0 64 0
898.050000 4495474 0 61 0
898.100000 4495477 0 60 0
898.150000 4495478 0 59 0
898.200000 4495482 0 55 0
898.250000 4495489 1 49 0
898.300000 4495495 1 45 0
898.350000 4495497 0 44 0
898.400000 4495500 1 42 0
898.450000 4495507 2 38 0
898.500000 4495514 2 35 0
898.550000 4495521 1 33 0
898.600000 4495525 1 33 0
898.650000 4495525 1 33 0
898.700000 4495531 3 33 0
898.750000 4495538 4 31 0
898.800000 4495545 4 28 0
898.850000 4495556 3 26 0
898.900000 4495560 1 24 0
898.950000 4495564 2 23 0
899.000000 4495567 1 23 0
899.050000 4495573 1 23 0
899.100000 4495580 1 22 0
899.150000 4495581 0 22 0
899.200000 4495584 0 19 0
899.250000 4495585 1 19 0
899.300000 4495588 2 19 0
899.350000 4495590 3 18 0
899.400000 4495593 3 17 0
899.450000 4495597 4 16 0
899.500000 4495608 3 16 0
899.550000 4495610 3 14 0
899.600000 4495613 4 14 0
899.650000 4495617 4 14 0
899.700000 4495623 5 13 0
899.750000 4495633 7 13 0
899.800000 4495644 10 13 0
899.850000 4495675 12 14 0
899.900000 4495703 12 14 0
899.950000 4495723 14 15 1
900.000000 4495755 17 15 0
900.050000 4495771 18 15 1
900.100000 4495804 20 15 2
900.150000 4495837 21 16 1
900.200000 4495880 23 18 0
900.250000 4495937 24 20 0
900.300000 4495976 29 19 3
900.350000 4496034 31 20 0
900.400000 4496090 34 18 1
900.450000 4496131 33 19 0
900.500000 4496169 34 16 0
900.550000 4496246 38 15 0
900.600000 4496301 42 16 0
900.650000 4496380 45 18 2
900.700000 4496454 52 19 0
900.750000 4496560 59 20 0
900.800000 4496662 71 26 0
900.850000 4496764 78 25 4
900.900000 4496896 83 27 3
900.950000 4497027 93 27 2
901.000000 4497201 110 30 4
901.050000 4497409 130 31 1
901.100000 4497639 144 41 7
901.150000 4497870 158 45 6
901.200000 4498154 182 57 2
901.250000 4498482 208 65 8
901.300000 4498848 231 75 9
901.350000 4499244 257 90 26
901.400000 4499633 280 104 6
901.450000 4500061 297 110 23
901.500000 4500544 321 124 44
901.550000 4501101 342 143 45
901.600000 4501658 381 158 20
901.650000 4502251 399 172 87
901.700000 4502884 422 189 134
901.750000 4503582 427 212 234
901.800000 4504280 436 230 273
901.850000 4504989 424 239 329
901.900000 4505673 390 263 393
901.950000 4506279 327 274 365
902.000000 4506861 267 276 377
902.050000 4507387 202 275 307
902.100000 4507834 166 270 225
902.150000 4508247 130 262 118
902.200000 4508616 124 249 2
902.250000 4508878 128 248 1
902.300000 4509101 122 244 2
902.350000 4509306 121 238 2
902.400000 4509545 120 241 11
902.450000 4509720 112 228 1
902.500000 4509886 94 223 2
902.550000 4510058 87 219 3
902.600000 4510230 82 205 6
902.650000 4510379 83 206 1
902.700000 4510519 69 203 0
902.750000 4510663 69 200 1
902.800000 4510785 64 193 1
902.850000 4510904 60 188 1
902.900000 4510998 54 184 1
902.950000 4511115 54 177 1
903.000000 4511221 49 173 0
903.050000 4511303 47 171 0
903.100000 4511397 35 164 1
903.150000 4511487 29 157 2
903.200000 4511546 25 150 0
903.250000 4511603 24 142 0
903.300000 4511648 21 136 2
903.350000 4511701 14 130 0
903.400000 4511734 10 127 0
903.450000 4511765 3 121 0
903.500000 4511775 1 115 0
903.550000 4511780 0 111 0
903.600000 4511784 0 107 0
903.650000 4511791 1 101 0
903.700000 4511805 3 99 0
903.750000 4511819 0 94 0
903.800000 4511828 0 85 0
903.850000 4511832 0 81 0
903.900000 4511834 0 79 0
903.950000 4511837 0 76 0
904.000000 4511845 0 68 0
904.050000 4511852 1 64 0
904.100000 4511859 0 60 0
904.150000 4511860 0 59 0
904.200000 4511864 1 56 0
904.250000 4511868 0 55 0
904.300000 4511869 0 54 0
904.350000 4511870 0 53 0
904.400000 4511874 1 52 0
904.450000 4511882 2 47 0
904.500000 4511884 1 48 0
904.550000 4511885 1 47 0
904.600000 4511888 0 45 0
904.650000 4511891 0 42 0
904.700000 4511893 0 40 0
904.750000 4511897 0 36 0
904.800000 4511900 1 36 0
904.850000 4511903 0 34 0
904.900000 4511906 0 31 0
904.950000 4511908 0 29 0
905.000000 4511911 0 28 0
905.050000 4511911 0 28 0
905.100000 4511913 0 26 0
905.150000 4511915 1 25 0
905.200000 4511918 1 22 0
905.250000 4511918 1 22 0
905.300000 4511919 1 21 0
905.350000 4511924 2 21 0
905.400000 4511931 4 20 0
905.450000 4511936 4 20 1
905.500000 4511940 4 19 0
905.550000 4511949 6 18 0
905.600000 4511958 6 17 0
905.650000 4511963 6 18 0
905.700000 4511975 8 18 0
905.750000 4511987 11 17 0
905.800000 4512006 12 13 0
905.850000 4512025 16 14 0
905.900000 4512060 17 12 0
905.950000 4512091 18 14 0
906.000000 4512107 17 16 1
906.050000 4512133 17 17 0
906.100000 4512159 20 18 0
906.150000 4512195 23 19 2
906.200000 4512251 28 20 0
906.250000 4512299 34 21 1
906.300000 4512374 41 21 1
906.350000 4512461 46 20 0
906.400000 4512537 49 25 2
906.450000 4512642 51 27 1
906.500000 4512714 58 27 4
906.550000 4512810 58 24 1
906.600000 4512930 63 31 7
906.650000 4513076 69 31 1
906.700000 4513200 77 33 1
906.750000 4513357 86 38 2
906.800000 4513538 97 41 1
906.850000 4513699 101 46 5
906.900000 4513883 110 52 2
906.950000 4514078 124 59 4
907.000000 4514286 124 69 0
907.050000 4514502 137 80 2
907.100000 4514728 158 84 5
907.150000 4514949 166 91 5
907.200000 4515254 182 95 4
907.250000 4515589 202 96 12
907.300000 4515939 212 108 28
907.350000 4516267 223 114 9
907.400000 4516642 246 119 16
907.450000 4517107 280 128 10
907.500000 4517568 288 133 26
907.550000 4518036 312 150 15
907.600000 4518575 355 169 30
907.650000 4519162 382 183 60
907.700000 4519732 390 203 116
907.750000 4520400 392 217 200
907.800000 4521074 373 229 269
907.850000 4521718 353 236 284
907.900000 4522336 329 241 251
907.950000 4522917 293 255 254
908.000000 4523469 256 264 220
908.050000 4523983 225 266 165
908.100000 4524449 209 272 93
908.150000 4524895 196 274 42
908.200000 4525314 193 274 16
908.250000 4525679 201 281 12
908.300000 4526045 198 283 7
908.350000 4526444 226 276 17
908.400000 4526863 253 272 21
908.450000 4527321 265 277 12
908.500000 4527784 282 280 21
908.550000 4528260 291 287 35
908.600000 4528776 310 287 36
908.650000 4529286 315 293 55
908.700000 4529804 325 307 53
908.750000 4530332 341 318 54
908.800000 4530859 348 320 74
908.850000 4531464 359 332 112
908.900000 4532104 364 333 178
908.950000 4532722 343 337 217
909.000000 4533357 316 355 219
909.050000 4533928 304 359 194
909.100000 4534526 285 361 157
909.150000 4535089 278 366 90
909.200000 4535600 264 364 59
909.250000 4536064 261 361 17
909.300000 4536509 261 361 16
909.350000 4536941 259 362 11
909.400000 4537437 266 360 34
909.450000 4537945 291 359 30
909.500000 4538443 286 363 39
909.550000 4538978 304 374 17
909.600000 4539472 302 376 53
909.650000 4540006 320 380 71
909.700000 4540576 317 385 67
909.750000 4541129 303 381 58
909.800000 4541677 292 388 86
909.850000 4542200 293 387 41
909.900000 4542697 288 387 27
909.950000 4543209 290 388 24
910.000000 4543688 308 390 33
910.050000 4544221 321 387 52
910.100000 4544775 343 382 37
910.150000 4545351 330 384 74
910.200000 4545919 333 391 74
910.250000 4546454 322 391 84
910.300000 4547057 328 394 108
910.350000 4547645 304 389 131
910.400000 4548239 287 388 129
910.450000 4548718 262 388 95
910.500000 4549249 270 384 60
910.550000 4549729 272 391 59
910.600000 4550238 260 402 45
910.650000 4550706 249 399 5
910.700000 4551103 249 397 20
910.750000 4551550 243 385 11
910.800000 4551975 255 386 15
910.850000 4552399 261 383 4
910.900000 4552835 274 385 19
910.950000 4553235 295 396 19
911.000000 4553733 307 397 24
911.050000 4554305 318 401 25
911.100000 4554883 323 412 67
911.150000 4555420 321 423 43
911.200000 4555952 339 431 21
911.250000 4556529 347 430 65
911.300000 4557089 339 437 80
911.350000 4557656 341 448 84
911.400000 4558208 345 456 84
911.450000 4558747 346 469 101
911.500000 4559317 316 466 74
911.550000 4559830 300 463 86
911.600000 4560404 296 470 61
911.650000 4560966 315 462 64
911.700000 4561530 313 476 86
911.750000 4562057 314 484 62
911.800000 4562606 286 487 72
911.850000 4563128 258 490 69
911.900000 4563620 249 487 35
911.950000 4564100 252 479 18
912.000000 4564561 263 479 12
912.050000 4565029 254 475 15
912.100000 4565462 234 467 10
912.150000 4565839 229 470 11
912.200000 4566262 225 471 13
912.250000 4566672 225 475 7
912.300000 4567065 217 480 19
912.350000 4567467 212 479 11
912.400000 4567889 209 471 10
912.450000 4568262 205 463 5
912.500000 4568663 211 448 5
912.550000 4569046 202 439 4
912.600000 4569418 193 427 11
912.650000 4569796 181 428 2
912.700000 4570119 181 433 6
912.750000 4570487 175 424 3
912.800000 4570794 172 417 10
912.850000 4571089 166 405 3
912.900000 4571378 160 408 7
912.950000 4571684 160 399 2
913.000000 4571952 146 398 1
913.050000 4572202 132 396 3
913.100000 4572422 111 398 2
913.150000 4572628 92 385 0
913.200000 4572832 85 373 3
913.250000 4573009 69 358 3
913.300000 4573150 46 339 2
913.350000 4573224 27 332 0
913.400000 4573271 7 323 0
913.450000 4573291 0 312 0
913.500000 4573309 2 298 0
913.550000 4573321 0 288 0
913.600000 4573335 1 275 0
913.650000 4573345 0 266 0
913.700000 4573355 0 256 0
913.750000 4573369 1 243 0
913.800000 4573379 0 234 0
913.850000 4573396 0 221 0
913.900000 4573405 0 212 0
913.950000 4573412 0 205 0
914.000000 4573421 0 196 0
914.050000 4573428 0 189 0
914.100000 4573442 0 177 0
914.150000 4573452 1 171 1
914.200000 4573458 1 168 0
914.250000 4573468 1 160 0
914.300000 4573478 0 151 0
914.350000 4573497 0 138 0
914.400000 4573501 0 134 0
914.450000 4573510 0 129 0
914.500000 4573518 0 121 0
914.550000 4573522 1 120 0
914.600000 4573528 0 117 0
914.650000 4573539 1 107 0
914.700000 4573544 0 105 0
914.750000 4573551 0 98 0
914.800000 4573558 1 92 0
914.850000 4573566 0 85 0
914.900000 4573573 0 78 0
914.950000 4573579 0 72 0
915.000000 4573582 1 70 0
915.050000 4573586 1 66 0
915.100000 4573588 1 64 0
915.150000 4573592 1 60 0
915.200000 4573596 0 57 0
915.250000 4573599 1 55 0
915.300000 4573605 1 53 0
915.350000 4573609 1 53 0
915.400000 4573619 2 48 0
915.450000 4573626 2 45 0
915.500000 4573632 1 42 0
915.550000 4573635 0 40 0
915.600000 4573638 0 37 0
915.650000 4573642 0 35 0
915.700000 4573643 0 34 0
915.750000 4573646 1 32 0
915.800000 4573649 1 31 0
915.850000 4573655 1 27 0
915.900000 4573660 1 24 0
915.950000 4573664 1 22 0
916.000000 4573666 1 20 0
916.050000 4573669 2 18 0
916.100000 4573674 2 18 1
916.150000 4573679 3 19 0
916.200000 4573689 5 19 0
916.250000 4573698 5 18 0
916.300000 4573721 4 18 0
916.350000 4573726 5 18 0
916.400000 4573738 5 16 0
916.450000 4573748 6 16 1
916.500000 4573769 7 15 0
916.550000 4573788 7 14 0
916.600000 4573797 6 14 0
916.650000 4573809 7 13 0
916.700000 4573817 7 13 0
916.750000 4573831 7 11 0
916.800000 4573849 8 12 0
916.850000 4573863 7 13 0
916.900000 4573883 8 12 0
916.950000 4573899 11 13 0
917.000000 4573917 14 16 0
917.050000 4573942 15 18 0
917.100000 4573968 19 19 1
917.150000 4573990 26 19 0
917.200000 4574022 28 20 1
917.250000 4574070 32 22 1
917.300000 4574120 33 23 1
917.350000 4574174 33 23 1
917.400000 4574240 41 26 0
917.450000 4574330 46 25 2
917.500000 4574415 47 29 0
917.550000 4574498 53 33 3
917.600000 4574579 56 35 1
917.650000 4574656 65 38 0
917.700000 4574786 73 41 1
917.750000 4574909 82 45 1
917.800000 4575025 84 49 1
917.850000 4575175 96 51 1
917.900000 4575334 106 58 3
917.950000 4575546 123 59 7
918.000000 4575751 130 64 4
918.050000 4576007 147 71 4
918.100000 4576267 175 75 6
918.150000 4576536 186 79 2
918.200000 4576922 220 90 5
918.250000 4577325 261 96 11
918.300000 4577805 296 112 28
918.350000 4578251 322 127 35
918.400000 4578802 346 136 81
918.450000 4579360 372 153 84
918.500000 4579966 388 170 151
918.550000 4580575 399 187 204
918.600000 4581232 372 206 245
918.650000 4581863 362 213 271
918.700000 4582527 327 225 282
918.750000 4583117 300 239 295
918.800000 4583699 267 247 268
918.850000 4584242 256 255 196
918.900000 4584756 229 260 118
918.950000 4585229 221 263 64
919.000000 4585676 220 270 19
919.050000 4586085 235 271 32
919.100000 4586544 244 276 7
919.150000 4587007 260 277 33
919.200000 4587421 265 278 7
919.250000 4587841 261 281 28
919.300000 4588335 270 297 9
919.350000 4588810 271 315 21
919.400000 4589270 282 320 37
919.450000 4589756 288 324 13
919.500000 4590280 306 320 45
919.550000 4590817 317 328 39
919.600000 4591348 315 340 36
919.650000 4591859 327 339 44
919.700000 4592424 360 348 47
919.750000 4593022 368 354 105
919.800000 4593638 366 359 152
919.850000 4594237 361 378 151
919.900000 4594842 325 393 145
919.950000 4595457 329 395 132
920.000000 4596017 310 410 114
920.050000 4596547 283 413 122
920.100000 4597059 266 414 64
920.150000 4597560 268 417 20
920.200000 4598026 278 421 28
920.250000 4598492 274 424 47
920.300000 4598998 278 423 26
920.350000 4599523 298 420 28
920.400000 4600023 328 423 29
920.450000 4600568 351 429 13
920.500000 4601172 363 447 43
920.550000 4601774 365 461 65
920.600000 4602356 379 461 107
920.650000 4603020 362 465 172
920.700000 4603667 341 470 173
920.750000 4604301 323 475 204
920.800000 4604930 301 468 244
920.850000 4605537 268 461 171
920.900000 4606074 233 467 101
920.950000 4606550 212 461 44
921.000000 4606946 185 460 8
921.050000 4607293 170 442 10
921.100000 4607605 151 437 2
921.150000 4607887 147 427 8
921.200000 4608153 132 416 2
921.250000 4608395 113 406 3
921.300000 4608602 96 396 3
921.350000 4608799 81 389 2
921.400000 4608969 66 390 2
921.450000 4609101 49 382 1
921.500000 4609214 36 368 1
921.550000 4609317 21 357 0
921.600000 4609365 4 342 0
921.650000 4609383 0 332 0
921.700000 4609394 0 321 0
921.750000 4609402 0 313 0
921.800000 4609421 0 294 0
921.850000 4609432 0 283 0
921.900000 4609443 0 272 0
921.950000 4609454 0 261 0
922.000000 4609466 0 249 0
922.050000 4609476 0 239 0
922.100000 4609488 1 232 0
922.150000 4609501 0 220 0
922.200000 4609507 0 214 0
922.250000 4609518 0 203 0
922.300000 4609528 0 193 0
922.350000 4609534 0 187 0
922.400000 4609548 0 173 0
922.450000 4609555 1 167 0
922.500000 4609564 0 161 0
922.550000 4609569 0 156 0
922.600000 4609575 0 150 0
922.650000 4609588 1 138 0
922.700000 4609593 0 134 0
922.750000 4609600 0 127 0
922.800000 4609607 0 120 0
922.850000 4609612 0 115 0
922.900000 4609620 0 107 0
922.950000 4609625 0 102 0
923.000000 4609632 1 96 0
923.050000 4609641 2 92 0
923.100000 4609651 0 84 0
923.150000 4609657 0 78 0
923.200000 4609658 0 77 0
923.250000 4609661 0 74 0
923.300000 4609664 0 71 0
923.350000 4609666 0 69 0
923.400000 4609669 0 66 0
923.450000 4609672 1 64 0
923.500000 4609674 2 63 0
923.550000 4609682 2 62 1
923.600000 4609690 1 58 0
923.650000 4609696 0 55 0
923.700000 4609697 0 54 0
923.750000 4609704 1 48 0
923.800000 4609709 1 45 0
923.850000 4609712 0 43 0
923.900000 4609713 0 42 0
923.950000 4609713 0 42 0
924.000000 4609714 0 41 0
924.050000 4609717 2 40 0
924.100000 4609728 3 40 0
924.150000 4609739 4 34 0
924.200000 4609748 5 32 0
924.250000 4609757 6 30 0
924.300000 4609774 7 29 1
924.350000 4609798 10 27 0
924.400000 4609812 6 27 0
924.450000 4609830 5 25 1
924.500000 4609838 4 23 0
924.550000 4609840 4 23 0
924.600000 4609858 3 22 0
924.650000 4609863 3 23 0
924.700000 4609869 4 23 1
924.750000 4609876 2 21 0
924.800000 4609880 1 20 0
924.850000 4609885 1 19 0
924.900000 4609888 1 16 0
924.950000 4609891 1 15 0
925.000000 4609895 1 13 0
925.050000 4609898 1 12 0
925.100000 4609899 2 12 0
925.150000 4609902 2 11 0
925.200000 4609911 2 10 0
925.250000 4609919 5 9 0
925.300000 4609926 3 8 0
925.350000 4609935 5 7 0
925.400000 4609941 5 7 0
925.450000 4609953 5 7 0
925.500000 4609960 6 7 0
925.550000 4609965 7 7 0
925.600000 4609975 9 7 0
925.650000 4609985 10 8 0
925.700000 4609996 12 9 0
925.750000 4610027 14 5 1
925.800000 4610057 16 4 0
925.850000 4610097 17 3 0
925.900000 4610133 21 4 1
925.950000 4610188 26 4 1
926.000000 4610218 26 5 0
926.050000 4610273 30 7 1
926.100000 4610323 31 9 0
926.150000 4610386 38 9 0
926.200000 4610457 48 12 0
926.250000 4610511 55 12 1
926.300000 4610624 70 14 1
926.350000 4610744 76 15 0
926.400000 4610880 84 20 3
926.450000 4611020 89 26 2
926.500000 4611218 105 36 4
926.550000 4611385 116 36 0
926.600000 4611591 130 44 2
926.650000 4611803 145 49 6
926.700000 4612104 167 55 11
926.750000 4612370 177 60 4
926.800000 4612658 187 60 10
926.850000 4613002 203 66 12
926.900000 4613326 224 83 4
926.950000 4613699 249 93 12
927.000000 4614142 271 108 34
927.050000 4614606 290 118 57
927.100000 4615107 305 125 58
927.150000 4615594 332 141 38
927.200000 4616128 368 156 33
927.250000 4616754 387 182 96
927.300000 4617378 406 198 139
927.350000 4617995 395 207 206
927.400000 4618644 401 225 227
927.450000 4619271 363 234 231
927.500000 4619861 340 246 224
927.550000 4620431 321 263 198
927.600000 4621018 290 273 162
927.650000 4621549 276 280 114
927.700000 4622083 268 295 65
927.750000 4622561 279 306 47
927.800000 4623091 298 313 35
927.850000 4623577 312 324 44
927.900000 4624143 322 331 39
927.950000 4624685 344 335 61
928.000000 4625276 362 338 97
928.050000 4625902 366 355 124
928.100000 4626520 363 368 182
928.150000 4627155 358 377 197
928.200000 4627788 348 373 164
928.250000 4628373 315 375 158
928.300000 4628954 302 382 165
928.350000 4629498 283 381 123
928.400000 4630046 266 379 92
928.450000 4630523 243 386 51
928.500000 4630930 239 383 7
928.550000 4631371 257 379 24
928.600000 4631812 261 382 18
928.650000 4632196 258 388 21
928.700000 4632641 274 388 30
928.750000 4633099 282 392 48
928.800000 4633609 292 383 37
928.850000 4634122 292 388 23
928.900000 4634619 314 398 28
928.950000 4635160 318 411 48
929.000000 4635757 324 420 52
929.050000 4636304 328 428 45
929.100000 4636879 329 434 67
929.150000 4637459 322 431 51
929.200000 4637994 315 435 39
929.250000 4638529 300 435 77
929.300000 4639068 301 438 60
929.350000 4639578 297 444 38
929.400000 4640084 294 443 10
929.450000 4640550 299 438 58
929.500000 4641106 285 439 59
929.550000 4641614 272 433 40
929.600000 4642120 276 448 41
929.650000 4642614 272 459 24
929.700000 4643057 287 470 19
929.750000 4643575 278 466 32
929.800000 4644086 281 467 29
929.850000 4644620 295 470 38
929.900000 4645168 291 461 29
929.950000 4645634 276 460 11
930.000000 4646154 277 454 28
930.050000 4646570 275 457 3
930.100000 4646982 275 463 17
930.150000 4647422 287 468 22
930.200000 4647903 281 464 31
930.250000 4648400 287 465 39
930.300000 4648933 297 463 48
930.350000 4649528 302 471 62
930.400000 4650043 294 480 52
930.450000 4650576 284 475 20
930.500000 4651086 291 472 42
930.550000 4651592 302 473 46
930.600000 4652129 313 480 29
930.650000 4652635 308 477 33
930.700000 4653188 306 486 41
930.750000 4653701 299 491 26
930.800000 4654240 296 482 57
930.850000 4654794 294 475 46
930.900000 4655317 285 476 21
930.950000 4655767 285 473 24
931.000000 4656272 283 482 32
931.050000 4656728 275 483 5
931.100000 4657219 288 487 27
931.150000 4657677 292 485 15
931.200000 4658172 300 492 23
931.250000 4658643 326 492 40
931.300000 4659200 314 502 25
931.350000 4659790 309 505 39
931.400000 4660262 311 505 29
931.450000 4660834 327 508 32
931.500000 4661405 334 503 41
931.550000 4661960 316 515 40
931.600000 4662537 326 516 44
931.650000 4663100 322 512 49
931.700000 4663694 310 514 55
931.750000 4664235 335 510 65
931.800000 4664835 344 512 118
931.850000 4665492 303 517 111
931.900000 4666021 274 525 77
931.950000 4666512 269 522 30
932.000000 4666950 270 526 9
932.050000 4667409 282 525 17
932.100000 4667924 293 531 27
932.150000 4668430 278 524 25
932.200000 4668927 266 524 30
932.250000 4669415 262 524 36
932.300000 4669892 246 520 15
932.350000 4670332 246 513 26
932.400000 4670779 243 504 17
932.450000 4671188 235 495 7
932.500000 4671587 229 482 7
932.550000 4671984 213 477 3
932.600000 4672355 232 465 11
932.650000 4672774 228 457 16
932.700000 4673182 245 463 3
932.750000 4673587 233 472 15
932.800000 4673981 230 456 14
932.850000 4674417 215 453 8
932.900000 4674785 211 454 5
932.950000 4675142 187 451 9
933.000000 4675500 182 452 9
933.050000 4675825 170 444 10
933.100000 4676128 158 435 8
933.150000 4676416 145 432 2
933.200000 4676723 134 420 4
933.250000 4676968 117 414 2
933.300000 4677168 103 404 2
933.350000 4677316 81 397 3
933.400000 4677452 63 381 1
933.450000 4677562 45 371 1
933.500000 4677639 28 367 3
933.550000 4677702 6 353 0
933.600000 4677727 1 337 0
933.650000 4677741 0 326 0
933.700000 4677751 0 316 0
933.750000 4677763 0 304 0
933.800000 4677777 0 290 0
933.850000 4677789 0 278 0
933.900000 4677807 2 264 0
933.950000 4677818 0 257 0
934.000000 4677826 0 249 0
934.050000 4677836 0 239 0
934.100000 4677845 0 230 0
934.150000 4677855 2 222 0
934.200000 4677868 0 211 0
934.250000 4677881 0 198 0
934.300000 4677890 0 189 0
934.350000 4677901 0 178 0
934.400000 4677908 0 171 0
934.450000 4677912 0 167 0
934.500000 4677917 0 162 0
934.550000 4677923 0 156 0
934.600000 4677926 0 153 0
934.650000 4677935 0 144 0
934.700000 4677943 0 136 0
934.750000 4677950 0 129 0
